node_id,work,score,connectivity,forwards,delivery_contributions
p0,0.766000,0.536200,0.0000,41,4
p1,4.215342,3.250739,1.0000,391,17
p2,2.414910,1.690437,0.0000,85,8
p3,0.859858,0.751901,0.5000,155,5
p4,0.000000,0.000000,0.0000,29,0
p5,1.861951,1.303365,0.0000,186,7
p6,3.623176,2.536223,0.0000,249,6
p7,1.920837,1.344586,0.0000,67,6
p8,1.070910,0.749637,0.0000,87,6
p9,0.556886,0.389820,0.0000,13,2
p10,3.073444,2.151411,0.0000,334,9
p11,1.941452,1.359016,0.0000,160,5
p12,2.341576,1.639103,0.0000,91,6
p13,0.441384,0.308969,0.0000,37,2
p14,2.750153,1.925107,0.0000,146,12
p15,3.722928,2.606050,0.0000,72,8
p16,2.230092,1.561064,0.0000,322,8
p17,1.022456,0.865719,0.5000,128,7
p18,2.051459,1.586021,0.5000,210,6
p19,3.109414,2.176589,0.0000,220,11
p20,5.029379,3.820565,1.0000,265,18
p21,1.952002,1.366401,0.0000,114,7
p22,0.435283,0.304698,0.0000,37,3
p23,0.788221,0.551755,0.0000,87,4
p24,1.602511,1.271758,0.5000,128,7
p25,0.323029,0.226120,0.0000,97,2
p26,3.008754,2.106128,0.0000,266,10
p27,0.422867,0.296007,0.0000,104,3
p28,0.680538,0.476377,0.0000,40,4
p29,2.905118,2.033583,0.0000,166,8
p30,0.929788,0.650852,0.0000,62,4
p31,0.714017,0.499812,0.0000,27,4
p32,2.971152,2.079806,0.0000,98,8
c33,4.264174,2.984922,0.0000,628,16
c34,4.156579,2.909605,0.0000,168,13
c35,3.041524,2.129067,0.0000,185,9
c36,7.899588,5.529712,0.0000,243,22
c37,3.571248,2.499874,0.0000,215,12
c38,7.292957,5.105070,0.0000,145,20
c39,10.815031,7.570522,0.0000,216,22
c40,8.449479,5.914635,0.0000,214,19
c41,5.102871,3.572010,0.0000,314,24
c42,11.558080,8.090656,0.0000,216,25
c43,3.325626,2.327938,0.0000,359,15
c44,5.010509,3.507357,0.0000,195,8
c45,6.485075,4.539553,0.0000,118,10
c46,2.284264,1.598985,0.0000,156,8
c47,6.785836,4.750085,0.0000,138,16
c48,4.238261,2.966783,0.0000,308,16
c49,4.746470,3.322529,0.0000,114,9
c50,0.316127,0.221289,0.0000,119,1
c51,6.134244,4.443971,0.5000,363,26
c52,2.137128,1.495989,0.0000,256,8
c53,2.268668,1.588067,0.0000,303,10
c54,3.812377,2.668664,0.0000,490,19
c55,7.522513,5.265759,0.0000,243,22
c56,3.688994,2.582296,0.0000,414,8
c57,14.285501,9.999851,0.0000,141,24
c58,1.729332,1.210532,0.0000,199,8
c59,1.991830,1.394281,0.0000,286,5
c60,10.396163,7.277314,0.0000,184,27
c61,2.731454,2.062018,0.5000,169,5
c62,6.442989,4.510092,0.0000,110,11
c63,6.431335,4.501935,0.0000,192,20
c64,3.412430,2.388701,0.0000,253,6
c65,6.499985,4.549989,0.0000,361,19
w66,3.161314,2.212920,0.0000,231,14
w67,1.470925,1.029648,0.0000,110,2
w68,1.826554,1.278588,0.0000,61,6
w69,1.394356,0.976049,0.0000,224,7
w70,0.997904,0.698533,0.0000,192,11
w71,0.227571,0.159300,0.0000,110,2
w72,2.762620,2.083834,0.5000,195,12
w73,2.430007,1.701005,0.0000,204,5
w74,6.302784,4.411949,0.0000,262,19
w75,1.824271,1.276990,0.0000,59,5
w76,2.380649,1.666454,0.0000,180,13
w77,2.605788,1.824052,0.0000,70,6
w78,4.528882,3.170217,0.0000,98,10
w79,0.767807,0.537465,0.0000,120,3
w80,2.427699,1.699389,0.0000,105,7
w81,0.466449,0.326514,0.0000,57,4
w82,0.479504,0.635653,1.0000,62,2
w83,7.161918,5.163342,0.5000,240,14
w84,3.764019,2.634813,0.0000,72,6
w85,0.177978,0.124585,0.0000,75,2
w86,0.734589,0.514212,0.0000,32,4
w87,2.166936,1.516856,0.0000,138,7
w88,2.479125,1.735388,0.0000,61,6
w89,0.155244,0.108671,0.0000,35,1
w90,0.377233,0.264063,0.0000,19,4
w91,0.618535,0.432975,0.0000,46,4
w92,1.410349,0.987244,0.0000,63,9
w93,3.335330,2.334731,0.0000,151,7
w94,0.765589,0.835912,1.0000,43,5
w95,2.694912,1.886439,0.0000,96,7
w96,2.937537,2.056276,0.0000,337,14
w97,3.286389,2.600472,1.0000,44,7
w98,3.709725,2.596807,0.0000,446,12
w99,0.915483,0.640838,0.0000,181,5
t100,12.131770,8.642239,0.5000,354,27
t101,9.968164,7.127715,0.5000,158,24
t102,5.936913,4.155839,0.0000,459,20
t103,4.435196,3.104637,0.0000,391,14
t104,3.104431,2.173102,0.0000,438,14
t105,4.401013,3.080709,0.0000,193,13
