latency,hops,proof_bytes
56.50,1,128
101.90,3,384
344.80,2,256
299.90,5,640
238.10,3,384
8.00,1,128
336.60,1,128
510.20,5,640
337.60,4,512
499.50,5,640
425.80,7,896
570.30,5,640
183.40,2,256
217.40,2,256
581.30,4,512
395.30,5,640
541.90,5,640
388.00,3,384
232.30,3,384
111.10,3,384
661.30,5,640
492.00,6,768
423.30,5,640
505.30,6,768
615.20,2,256
20.10,1,128
288.60,2,256
570.80,4,512
738.80,4,512
730.40,4,512
226.50,2,256
624.70,3,384
737.70,5,640
704.90,6,768
734.50,7,896
782.50,5,640
456.40,2,256
733.90,3,384
459.60,4,512
242.20,2,256
558.30,3,384
573.30,2,256
699.80,5,640
558.70,5,640
230.10,3,384
656.40,5,640
653.10,2,256
486.30,4,512
891.50,7,896
208.70,2,256
594.80,4,512
256.90,1,128
827.10,5,640
550.40,4,512
392.00,4,512
1042.10,6,768
1130.20,3,384
982.40,3,384
761.30,3,384
540.00,2,256
696.50,3,384
865.20,3,384
684.80,5,640
431.20,1,128
257.70,2,256
929.00,8,1024
506.40,4,512
563.20,2,256
384.00,2,256
697.60,4,512
302.30,1,128
1013.60,5,640
629.60,3,384
616.80,1,128
566.20,3,384
499.90,4,512
1007.90,4,512
118.10,2,256
969.30,5,640
882.10,2,256
507.70,3,384
544.30,3,384
962.40,5,640
648.80,3,384
990.50,5,640
1265.80,4,512
906.00,3,384
1363.20,6,768
1013.20,4,512
233.90,2,256
837.40,7,896
898.30,2,256
1307.30,2,256
1217.60,3,384
1278.70,4,512
504.90,4,512
1212.00,4,512
987.00,10,1280
906.80,6,768
266.00,3,384
236.10,3,384
513.30,4,512
585.40,4,512
1122.30,5,640
978.80,5,640
456.90,4,512
507.30,1,128
1332.30,4,512
492.90,2,256
1097.50,3,384
1304.40,3,384
1155.90,4,512
825.00,4,512
1052.90,2,256
753.20,4,512
545.00,3,384
729.50,4,512
436.80,3,384
919.90,7,896
884.00,3,384
982.00,3,384
62.10,2,256
628.60,4,512
1486.10,3,384
662.30,3,384
170.40,1,128
1097.40,4,512
1138.50,5,640
383.60,1,128
1484.70,4,512
947.50,7,896
1180.90,4,512
544.40,5,640
481.90,2,256
622.10,4,512
879.40,7,896
985.00,3,384
1616.00,2,256
542.80,1,128
1792.70,3,384
1743.20,2,256
1481.60,4,512
393.60,2,256
1083.50,4,512
1481.10,5,640
797.50,4,512
840.70,4,512
545.80,4,512
255.00,1,128
1429.70,6,768
1252.90,4,512
763.60,6,768
682.20,3,384
791.30,4,512
1080.40,2,256
1457.60,6,768
514.00,2,256
1143.60,3,384
2005.70,3,384
1322.30,3,384
419.40,1,128
1054.10,2,256
169.60,2,256
893.70,3,384
