node_id,work,score,connectivity,forwards,delivery_contributions
p0,1.113865,0.779706,0.0000,36,4
p1,0.000000,0.000000,0.0000,27,0
p2,3.072158,2.150510,0.0000,196,7
p3,2.031101,1.421771,0.0000,283,6
p4,0.677017,0.473912,0.0000,195,5
p5,1.405544,0.983881,0.0000,197,8
p6,0.750232,0.525163,0.0000,228,3
p7,0.353587,0.247511,0.0000,44,2
p8,0.000000,0.000000,0.0000,163,2
p9,0.712617,0.498832,0.0000,81,4
p10,0.801586,0.561110,0.0000,155,8
p11,3.853802,2.697661,0.0000,303,12
p12,0.921789,0.645252,0.0000,53,5
p13,0.241885,0.169319,0.0000,122,1
p14,2.216816,1.551771,0.0000,91,5
p15,6.852523,4.796766,0.0000,299,18
p16,1.173698,0.821588,0.0000,146,5
p17,0.649581,0.454707,0.0000,77,2
p18,0.093080,0.065156,0.0000,83,1
p19,1.475678,1.032975,0.0000,119,6
p20,0.239717,0.167802,0.0000,361,1
p21,0.877942,0.764560,0.5000,170,3
p22,0.421854,0.295298,0.0000,155,2
p23,0.724414,0.507090,0.0000,196,4
p24,0.073723,0.051606,0.0000,98,1
p25,0.631551,0.442086,0.0000,66,3
p26,1.233017,0.863112,0.0000,165,7
p27,0.653027,0.457119,0.0000,61,4
p28,1.871828,1.310280,0.0000,49,3
p29,0.217775,0.152442,0.0000,113,1
p30,2.340297,1.638208,0.0000,341,11
p31,0.561527,0.393069,0.0000,25,2
p32,0.331339,0.231938,0.0000,101,1
p33,0.000000,0.000000,0.0000,45,1
p34,2.528152,1.769706,0.0000,133,5
p35,0.790676,0.553474,0.0000,65,4
p36,4.914278,3.439994,0.0000,207,13
p37,5.361753,3.753227,0.0000,142,12
p38,7.629628,5.340740,0.0000,250,19
p39,4.974981,3.482487,0.0000,172,12
p40,1.576439,1.103507,0.0000,267,7
p41,2.762366,1.933656,0.0000,279,8
p42,0.652457,0.456720,0.0000,158,2
p43,1.607890,1.125523,0.0000,292,6
p44,0.200365,0.140256,0.0000,102,1
p45,0.290792,0.203554,0.0000,32,1
p46,0.462793,0.323955,0.0000,222,3
p47,0.000000,0.000000,0.0000,66,1
p48,0.290366,0.203256,0.0000,216,2
p49,1.236348,0.865443,0.0000,121,2
c50,8.636964,6.045875,0.0000,176,20
c51,5.035799,3.525059,0.0000,419,17
c52,2.618271,1.832790,0.0000,296,8
c53,11.882290,8.317603,0.0000,110,18
c54,6.874229,4.811960,0.0000,207,13
c55,4.579767,3.205837,0.0000,289,16
c56,6.818224,4.772757,0.0000,435,19
c57,3.538139,2.476698,0.0000,329,12
c58,4.865020,3.405514,0.0000,262,11
c59,2.498755,1.749128,0.0000,393,10
c60,10.712481,7.498737,0.0000,310,20
c61,5.593388,3.915371,0.0000,255,13
c62,9.519265,6.663485,0.0000,272,14
c63,6.559830,4.591881,0.0000,341,18
c64,2.720801,1.904561,0.0000,132,8
c65,6.833656,4.783559,0.0000,264,13
c66,3.496852,2.447796,0.0000,264,12
c67,7.094990,4.966493,0.0000,121,13
c68,3.831677,2.682174,0.0000,457,12
c69,3.200557,2.390390,0.5000,304,11
c70,4.909967,3.436977,0.0000,416,14
c71,6.347562,4.443293,0.0000,265,14
