latency,hops,proof_bytes
1.70,1,128
143.90,1,128
65.30,1,128
380.90,1,128
447.80,2,256
361.80,2,256
560.90,2,256
436.40,5,640
488.50,4,512
356.10,3,384
825.30,2,256
681.60,7,896
692.10,4,512
291.60,1,128
683.80,2,256
263.20,1,128
925.60,3,384
502.70,1,128
598.40,2,256
1164.60,4,512
712.30,3,384
1101.60,4,512
766.70,4,512
705.40,1,128
877.00,2,256
1189.30,8,1024
1142.10,5,640
1194.70,5,640
1190.50,4,512
828.30,2,256
182.40,2,256
888.40,4,512
1091.50,3,384
1310.90,5,640
667.30,4,512
1170.90,6,768
1136.70,2,256
1375.70,5,640
366.80,2,256
877.20,2,256
1332.30,6,768
392.40,3,384
1080.60,3,384
782.20,2,256
284.30,1,128
1267.30,4,512
323.40,2,256
1225.60,2,256
227.40,2,256
83.60,2,256
963.50,2,256
1542.00,3,384
955.70,1,128
1181.50,3,384
1531.30,4,512
1490.10,4,512
586.70,5,640
1604.80,3,384
1177.80,5,640
1698.90,7,896
1386.20,2,256
1438.30,3,384
844.00,3,384
931.00,2,256
1512.00,3,384
1410.00,3,384
747.50,2,256
159.60,1,128
1125.70,4,512
734.80,3,384
153.40,1,128
102.70,1,128
1834.90,5,640
1621.00,5,640
844.10,1,128
1804.20,2,256
1085.90,1,128
1336.00,1,128
1625.20,8,1024
612.80,3,384
1089.90,3,384
846.00,2,256
1483.50,3,384
1193.70,4,512
1092.30,3,384
1510.90,3,384
1731.00,3,384
1274.10,2,256
1660.50,3,384
761.70,2,256
1039.40,3,384
712.50,3,384
1309.60,3,384
1588.00,3,384
862.00,1,128
900.70,2,256
867.80,5,640
2082.10,5,640
1373.90,2,256
2059.50,4,512
1883.90,4,512
1446.00,1,128
2249.80,5,640
1743.90,3,384
931.10,3,384
663.00,1,128
1508.20,1,128
1265.10,4,512
194.40,1,128
1539.50,3,384
2074.80,3,384
1960.80,2,256
1165.70,3,384
2028.80,1,128
1851.10,1,128
659.30,1,128
2246.70,3,384
2085.80,2,256
1590.20,5,640
942.30,1,128
576.40,2,256
2500.80,2,256
2314.90,3,384
2294.00,6,768
1049.30,1,128
698.90,1,128
2552.00,4,512
1569.30,4,512
1898.40,3,384
1922.60,3,384
1784.10,3,384
1034.00,4,512
267.60,1,128
1223.40,2,256
1635.70,1,128
2696.80,4,512
2109.00,3,384
2430.30,2,256
1728.40,2,256
1191.50,2,256
2056.80,3,384
2265.60,1,128
1861.20,2,256
2729.30,5,640
6.20,1,128
664.20,2,256
2588.30,4,512
1167.40,1,128
1884.50,2,256
2036.80,1,128
1775.90,1,128
1909.00,1,128
2271.50,4,512
2636.60,4,512
1888.00,3,384
1031.10,4,512
2587.20,6,768
1485.80,3,384
2114.70,4,512
690.80,1,128
1606.10,1,128
1287.40,2,256
2507.50,4,512
2556.50,2,256
1536.80,2,256
797.90,2,256
2205.00,3,384
216.10,1,128
2354.40,3,384
1904.80,2,256
2489.90,2,256
2422.10,3,384
109.40,1,128
1689.40,3,384
1496.20,4,512
1866.80,2,256
1327.40,3,384
657.50,2,256
1994.60,2,256
2424.70,3,384
2245.80,2,256
2375.10,4,512
867.20,2,256
1794.30,3,384
1769.00,3,384
597.00,2,256
725.50,2,256
1540.00,3,384
1489.70,2,256
2530.50,3,384
1572.40,4,512
1129.90,2,256
835.00,2,256
945.10,3,384
3233.40,4,512
1348.50,1,128
1777.60,2,256
841.50,2,256
1374.90,2,256
1046.40,2,256
2978.60,4,512
1723.30,4,512
3132.80,1,128
2544.70,4,512
3116.30,2,256
1513.60,1,128
868.30,1,128
2488.40,1,128
1184.90,2,256
2283.60,4,512
3136.70,4,512
2521.30,3,384
1905.00,1,128
1414.10,1,128
1298.20,3,384
1243.40,2,256
1315.50,3,384
1857.60,1,128
2156.00,2,256
999.10,1,128
1542.20,2,256
1298.20,4,512
2708.70,2,256
1941.80,4,512
2507.90,3,384
2313.90,3,384
