latency,hops,proof_bytes
59.80,2,256
70.50,4,512
164.20,4,512
73.50,1,128
264.00,4,512
84.30,2,256
205.00,3,384
25.70,2,256
425.70,2,256
427.50,6,768
234.70,3,384
501.60,4,512
438.30,7,896
466.00,5,640
437.30,4,512
555.40,5,640
486.80,6,768
331.50,4,512
303.50,5,640
559.60,5,640
638.80,6,768
485.90,3,384
591.90,2,256
574.60,5,640
690.00,5,640
387.10,2,256
153.00,2,256
465.40,3,384
652.50,5,640
663.00,5,640
617.10,3,384
603.30,5,640
214.30,2,256
684.40,2,256
582.70,3,384
415.50,3,384
907.00,5,640
244.50,2,256
527.40,5,640
613.90,7,896
496.60,2,256
571.20,3,384
697.00,6,768
490.60,3,384
164.30,2,256
820.30,3,384
580.70,1,128
735.10,4,512
930.40,5,640
619.40,4,512
1038.30,6,768
885.40,5,640
751.50,4,512
842.00,5,640
486.10,2,256
758.30,4,512
387.20,3,384
451.10,3,384
951.30,5,640
584.40,2,256
599.30,2,256
214.50,2,256
973.90,6,768
235.90,3,384
920.50,5,640
543.50,2,256
718.90,5,640
1068.30,7,896
1338.90,2,256
668.40,4,512
1173.40,2,256
253.10,2,256
844.40,5,640
1181.00,6,768
698.90,3,384
570.50,6,768
664.90,1,128
370.90,1,128
1230.00,5,640
988.70,2,256
1234.80,6,768
971.20,4,512
774.30,5,640
1041.60,3,384
889.20,3,384
632.30,3,384
1427.80,5,640
732.50,3,384
935.80,4,512
1128.30,2,256
766.70,3,384
801.00,5,640
1114.50,7,896
1527.30,6,768
1206.00,4,512
311.30,2,256
953.70,4,512
1070.40,3,384
625.80,3,384
1123.20,7,896
1392.60,5,640
1308.00,2,256
1019.80,4,512
797.40,4,512
717.60,2,256
808.00,4,512
1325.40,2,256
87.20,1,128
634.80,4,512
1034.90,4,512
1251.00,5,640
854.00,6,768
1319.10,7,896
575.50,5,640
1308.30,3,384
903.10,7,896
1590.40,8,1024
521.90,2,256
631.00,2,256
1424.40,3,384
887.30,1,128
1554.40,3,384
994.40,7,896
746.20,4,512
1220.80,2,256
1346.70,4,512
1116.90,4,512
480.70,5,640
1143.80,8,1024
997.80,5,640
1046.30,3,384
898.70,4,512
1611.40,6,768
780.80,3,384
740.80,7,896
1148.00,3,384
1471.70,8,1024
1555.80,6,768
1248.70,4,512
1226.60,3,384
883.60,2,256
475.30,3,384
710.90,7,896
527.40,2,256
407.50,2,256
549.40,4,512
170.60,1,128
1270.70,6,768
664.10,3,384
69.50,1,128
757.10,6,768
1130.70,3,384
838.70,3,384
434.70,2,256
1480.30,3,384
1290.60,8,1024
1723.00,4,512
1501.60,7,896
524.80,2,256
1248.90,3,384
660.50,2,256
558.90,2,256
1141.70,3,384
1130.80,3,384
1187.90,6,768
251.80,2,256
1558.50,4,512
1478.70,2,256
861.50,5,640
1388.40,3,384
1200.50,3,384
963.60,4,512
11.70,1,128
769.30,4,512
1269.90,5,640
1456.80,2,256
1764.10,5,640
1018.20,2,256
1874.30,3,384
1365.00,4,512
2330.70,4,512
2182.80,4,512
1408.60,5,640
204.50,1,128
2090.00,5,640
1758.90,4,512
878.50,3,384
1128.50,5,640
987.20,7,896
1458.70,4,512
1192.40,3,384
812.10,4,512
1728.00,7,896
933.50,2,256
1602.90,5,640
1152.70,3,384
418.80,2,256
1918.10,4,512
1388.60,3,384
1202.70,5,640
1273.70,4,512
1694.70,3,384
374.30,2,256
1325.30,5,640
1275.40,5,640
1127.70,3,384
1171.30,4,512
1123.00,3,384
1191.30,6,768
736.10,1,128
1573.80,3,384
1543.10,2,256
1443.20,3,384
1309.10,4,512
2115.00,3,384
1503.90,3,384
702.50,4,512
1190.40,4,512
249.00,2,256
1596.20,3,384
1298.40,4,512
1220.00,6,768
1911.50,6,768
864.60,2,256
926.90,5,640
1199.10,3,384
595.20,3,384
1235.20,5,640
1088.50,9,1152
920.60,4,512
1308.00,2,256
1381.20,4,512
1631.30,2,256
108.50,2,256
861.00,1,128
1359.50,2,256
1897.60,5,640
1162.70,2,256
1228.80,2,256
1358.70,4,512
990.90,4,512
514.40,5,640
2257.40,12,1536
155.60,1,128
2287.30,6,768
971.40,3,384
1610.20,4,512
1102.30,2,256
1449.20,3,384
1517.00,5,640
1210.50,2,256
2225.50,4,512
1322.60,1,128
1229.70,2,256
0.10,1,128
1407.20,4,512
800.90,2,256
1382.00,2,256
448.90,3,384
1028.40,3,384
1440.80,2,256
1149.50,3,384
1166.40,4,512
848.90,1,128
1551.00,2,256
1200.00,2,256
2238.00,5,640
744.60,4,512
1301.50,2,256
1247.50,2,256
1747.10,3,384
774.90,2,256
1477.30,4,512
527.90,3,384
1213.30,2,256
164.00,1,128
1267.70,4,512
965.70,2,256
1148.80,4,512
2063.90,7,896
1111.90,4,512
1894.90,6,768
2136.90,3,384
892.40,3,384
2168.40,1,128
2048.50,4,512
944.40,6,768
1261.50,3,384
1991.70,6,768
664.30,1,128
993.30,2,256
480.80,2,256
1306.40,5,640
1267.50,5,640
1089.10,4,512
1289.10,2,256
1970.20,5,640
1281.90,3,384
1898.00,6,768
1522.70,2,256
1492.90,2,256
2470.20,5,640
2841.40,11,1408
2053.50,3,384
