node_id,work,score,connectivity,forwards,delivery_contributions
c71,2.181007,1.526705,0.0000,576,11
c72,5.460046,3.822033,0.0000,154,15
c73,12.374908,8.662436,0.0000,269,23
c74,4.115496,2.880847,0.0000,382,12
c75,1.136081,0.795257,0.0000,178,5
c76,0.393058,0.275141,0.0000,112,2
c77,6.033495,4.223447,0.0000,306,13
c78,10.061702,7.043192,0.0000,232,21
c79,1.518167,1.062717,0.0000,218,7
c80,9.820951,6.874666,0.0000,310,21
c81,9.420610,6.594427,0.0000,405,20
c82,1.593172,1.115220,0.0000,286,5
c83,4.478837,3.135186,0.0000,631,18
c84,8.613734,6.029613,0.0000,359,21
c85,3.881214,2.716849,0.0000,281,14
c86,3.023086,2.116160,0.0000,421,8
c87,2.695886,1.887120,0.0000,374,11
c88,0.253951,0.177766,0.0000,198,1
c89,0.320584,0.224408,0.0000,174,2
c90,4.574433,3.202103,0.0000,155,11
c91,9.112809,6.378966,0.0000,353,19
c92,5.924547,4.147183,0.0000,267,17
c93,3.466276,2.426393,0.0000,74,12
c94,13.200840,9.240588,0.0000,232,26
c95,0.826655,0.578658,0.0000,375,6
c96,11.913501,8.339451,0.0000,347,23
c97,4.485015,3.139511,0.0000,422,10
c98,2.470342,1.729239,0.0000,336,11
c99,0.908332,0.785832,0.5000,295,5
w100,0.655106,0.458574,0.0000,183,2
w101,0.078618,0.055033,0.0000,102,2
w102,4.294021,3.005815,0.0000,322,15
w103,0.521390,0.364973,0.0000,58,3
w104,1.070718,0.899502,0.5000,230,5
w105,0.661767,0.463237,0.0000,102,3
w106,3.889394,2.722576,0.0000,155,10
w107,1.135151,0.794606,0.0000,151,5
w108,1.788901,1.252230,0.0000,212,9
w109,0.000000,0.000000,0.0000,83,0
w110,6.774796,4.742357,0.0000,181,15
w111,0.552923,0.537046,0.5000,94,4
w112,2.540373,1.778261,0.0000,116,4
w113,0.741050,0.518735,0.0000,194,4
w114,2.385017,1.669512,0.0000,493,6
w115,0.305663,0.213964,0.0000,72,2
w116,0.000000,0.000000,0.0000,38,0
w117,0.324129,0.226891,0.0000,43,1
w118,0.302357,0.211650,0.0000,58,3
w119,1.631042,1.141729,0.0000,339,5
w120,1.590333,1.113233,0.0000,55,4
w121,2.826910,1.978837,0.0000,75,7
w122,2.111901,1.478331,0.0000,99,5
w123,2.211263,1.547884,0.0000,154,6
w124,0.000163,0.000114,0.0000,173,1
w125,1.689843,1.182890,0.0000,154,5
w126,3.876180,2.713326,0.0000,116,9
w127,0.404186,0.432930,0.5000,62,3
w128,0.639057,0.747340,1.0000,47,4
w129,1.523798,1.066659,0.0000,165,7
w130,0.287209,0.201046,0.0000,56,2
w131,0.688938,0.482257,0.0000,138,2
w132,2.559311,1.791518,0.0000,57,5
w133,6.075775,4.253043,0.0000,130,14
w134,1.903969,1.332778,0.0000,162,7
w135,1.237111,0.865978,0.0000,30,4
w136,2.167815,1.517471,0.0000,340,10
w137,1.686514,1.180560,0.0000,218,5
w138,0.247512,0.173259,0.0000,75,1
w139,2.368926,1.658248,0.0000,102,6
w140,0.086215,0.060351,0.0000,22,2
w141,0.691078,0.483755,0.0000,91,2
w142,1.371906,0.960334,0.0000,115,5
w143,5.283032,3.698122,0.0000,210,11
w144,3.406199,2.384340,0.0000,253,13
w145,0.194249,0.135975,0.0000,7,1
w146,1.937824,1.356477,0.0000,191,4
w147,0.789410,0.552587,0.0000,99,5
w148,1.004680,0.703276,0.0000,227,2
w149,2.111195,1.477837,0.0000,123,6
t150,8.994432,6.396103,0.3333,463,26
t151,8.100471,5.770330,0.3333,399,24
t152,13.327902,9.329532,0.0000,317,21
t153,4.723942,3.306759,0.0000,410,12
t154,1.527252,1.069076,0.0000,646,9
t155,7.352707,5.146895,0.0000,163,14
