node_id,work,score,connectivity,forwards,delivery_contributions
p0,3.047045,2.132932,0.0000,116,8
p1,0.685731,0.480012,0.0000,157,5
p2,1.058549,0.740984,0.0000,5,2
p3,0.937848,0.656494,0.0000,37,5
p4,3.202048,2.241434,0.0000,209,6
p5,4.903996,3.432797,0.0000,143,14
p6,0.000132,0.000092,0.0000,77,4
p7,1.232730,0.862911,0.0000,170,9
p8,2.322471,1.625730,0.0000,98,7
p9,2.844759,1.991331,0.0000,68,6
p10,0.825265,0.577685,0.0000,23,4
p11,2.577376,1.804163,0.0000,43,9
p12,0.490099,0.643070,1.0000,18,1
p13,0.890713,0.623499,0.0000,14,3
p14,0.943362,0.660353,0.0000,125,7
p15,0.638030,0.446621,0.0000,50,4
c16,8.064436,5.645105,0.0000,174,18
c17,5.502873,3.852011,0.0000,86,12
c18,13.069623,9.148736,0.0000,70,25
c19,6.228415,4.359891,0.0000,134,17
c20,6.901065,4.830746,0.0000,95,16
c21,9.706553,6.794587,0.0000,175,29
c22,5.946049,4.162235,0.0000,92,15
c23,7.902793,5.531955,0.0000,238,24
c24,3.241749,2.269225,0.0000,133,11
c25,10.686752,7.480726,0.0000,77,23
c26,9.046872,6.332810,0.0000,129,15
c27,2.832661,1.982863,0.0000,108,17
c28,9.784851,6.849395,0.0000,124,16
c29,7.573216,5.301251,0.0000,113,16
c30,8.057426,5.640198,0.0000,122,19
c31,9.019594,6.313716,0.0000,161,19
w32,2.043007,1.430105,0.0000,72,10
w33,1.157191,0.810034,0.0000,48,6
w34,1.890876,1.323613,0.0000,64,9
w35,1.270091,0.889064,0.0000,62,4
w36,0.861413,0.602989,0.0000,63,3
w37,5.167713,3.617399,0.0000,100,8
w38,2.375771,1.663039,0.0000,136,9
w39,5.322442,3.725710,0.0000,157,12
w40,2.514955,1.760468,0.0000,85,6
w41,2.000389,1.400272,0.0000,73,6
w42,1.893524,1.325467,0.0000,67,8
w43,0.463426,0.324398,0.0000,33,2
w44,2.038723,1.427106,0.0000,28,8
w45,0.770182,0.539127,0.0000,43,2
w46,3.179603,2.225722,0.0000,23,6
w47,2.763762,1.934633,0.0000,137,10
w48,2.475738,1.733017,0.0000,60,5
w49,1.334739,0.934317,0.0000,53,7
t50,10.346714,7.342700,0.3333,293,27
t51,8.922122,6.345485,0.3333,225,22
t52,6.716833,4.701783,0.0000,205,19
t53,10.189501,7.132651,0.0000,280,25
t54,10.969705,7.828793,0.5000,206,18
t55,3.792205,2.654543,0.0000,103,10
