node_id,work,score,connectivity,forwards,delivery_contributions
w105,0.914427,0.640099,0.0000,165,4
w106,2.304606,1.613224,0.0000,116,8
w107,0.379684,0.415779,0.5000,258,2
w108,1.458699,1.021089,0.0000,262,5
w109,0.000000,0.000000,0.0000,162,0
w110,1.456655,1.019659,0.0000,60,6
w111,0.369375,0.258562,0.0000,180,4
w112,0.507116,0.354981,0.0000,63,2
w113,1.125592,0.787914,0.0000,66,4
w114,2.162828,1.513980,0.0000,186,6
w115,1.121234,0.784864,0.0000,263,3
w116,0.356350,0.249445,0.0000,30,2
w117,2.253881,1.577717,0.0000,251,5
w118,0.609813,0.426869,0.0000,161,3
w119,0.098653,0.069057,0.0000,242,1
w120,2.364903,1.655432,0.0000,107,9
w121,2.573924,1.901747,0.3333,242,12
w122,0.285663,0.199964,0.0000,15,4
w123,4.362685,3.053880,0.0000,437,16
w124,0.223887,0.156721,0.0000,36,2
w125,3.343077,2.440154,0.3333,312,7
w126,1.036776,0.725743,0.0000,85,4
w127,0.442035,0.309425,0.0000,19,2
w128,2.266891,1.586824,0.0000,398,9
w129,0.262005,0.183403,0.0000,168,3
w130,0.000000,0.000000,0.0000,83,0
w131,2.034088,1.423862,0.0000,207,6
w132,2.205571,1.543900,0.0000,309,5
w133,3.737890,2.616523,0.0000,74,8
w134,0.214020,0.149814,0.0000,22,2
w135,5.301763,3.711234,0.0000,453,17
w136,0.872514,0.610760,0.0000,80,2
w137,4.762747,3.333923,0.0000,162,12
w138,0.610333,0.427233,0.0000,65,2
w139,0.467208,0.327045,0.0000,15,2
w140,0.502212,0.351549,0.0000,85,3
w141,3.277684,2.294379,0.0000,389,10
w142,2.494173,1.745921,0.0000,209,8
w143,3.433408,2.403386,0.0000,244,11
w144,0.909956,0.636969,0.0000,68,4
w145,0.210284,0.147199,0.0000,13,1
w146,0.000000,0.000000,0.0000,99,0
w147,8.889816,6.222872,0.0000,438,28
w148,0.184097,0.278868,0.5000,192,1
w149,2.560765,1.792535,0.0000,342,10
t150,16.037629,11.326340,0.3333,221,28
t151,5.322348,3.825644,0.3333,458,14
t152,0.971056,0.679739,0.0000,594,6
t153,7.867100,5.506970,0.0000,272,21
t154,6.429137,4.500396,0.0000,492,16
t155,5.458090,3.820663,0.0000,533,14
