latency,hops,proof_bytes
52.60,1,128
105.70,3,384
273.60,4,512
228.70,4,512
60.50,2,256
221.00,2,256
297.40,2,256
232.40,4,512
242.40,4,512
394.00,6,768
388.30,5,640
116.00,5,640
412.90,4,512
337.00,4,512
341.40,5,640
482.10,3,384
437.90,5,640
94.70,2,256
403.40,3,384
515.90,7,896
613.40,4,512
560.20,4,512
557.50,7,896
526.60,3,384
411.40,4,512
670.40,5,640
239.90,2,256
453.20,2,256
507.40,3,384
103.50,4,512
451.70,1,128
390.20,4,512
764.90,3,384
597.20,5,640
703.80,4,512
637.00,3,384
510.90,3,384
819.00,6,768
401.60,4,512
661.40,9,1152
435.50,3,384
395.30,6,768
532.20,2,256
705.60,2,256
332.40,4,512
112.70,2,256
677.20,10,1280
331.20,3,384
185.30,3,384
329.50,3,384
846.90,6,768
847.70,7,896
717.20,6,768
745.50,5,640
531.80,2,256
667.30,7,896
618.60,3,384
650.70,3,384
742.70,4,512
662.50,5,640
996.60,4,512
839.20,5,640
1106.00,2,256
645.90,5,640
571.20,4,512
835.90,4,512
509.00,4,512
773.10,6,768
738.40,5,640
829.80,3,384
771.90,6,768
1016.70,5,640
444.10,3,384
276.60,1,128
653.80,5,640
349.30,1,128
967.90,5,640
599.30,4,512
803.90,6,768
390.30,1,128
784.10,5,640
702.80,3,384
488.80,3,384
632.20,2,256
616.90,2,256
793.40,6,768
359.10,1,128
967.50,3,384
408.40,3,384
405.30,1,128
1073.50,3,384
611.70,5,640
436.10,3,384
1090.60,9,1152
658.20,6,768
859.80,4,512
1346.90,6,768
1005.30,5,640
798.60,6,768
430.80,1,128
992.10,5,640
757.20,4,512
1326.80,6,768
607.40,3,384
287.80,3,384
590.00,1,128
365.60,2,256
884.00,5,640
1629.80,5,640
1243.90,6,768
319.20,2,256
1431.20,3,384
487.10,3,384
713.40,2,256
781.50,4,512
985.10,5,640
1432.10,5,640
1082.00,5,640
571.10,3,384
692.40,5,640
873.30,3,384
908.60,6,768
1099.40,4,512
1003.90,4,512
410.00,1,128
1216.70,4,512
491.60,3,384
1091.20,2,256
240.80,3,384
292.90,2,256
981.00,3,384
993.40,5,640
1052.10,6,768
1200.70,4,512
315.40,3,384
1462.50,4,512
18.70,1,128
514.90,6,768
530.10,2,256
1090.40,1,128
768.60,3,384
995.10,7,896
1402.10,5,640
52.40,1,128
705.50,4,512
1443.80,4,512
905.90,4,512
1581.00,5,640
1001.00,4,512
1030.30,4,512
446.40,2,256
1154.40,4,512
808.00,3,384
915.80,4,512
1631.70,5,640
913.20,4,512
417.00,2,256
1094.30,5,640
1746.40,3,384
740.70,6,768
626.90,3,384
521.30,2,256
790.40,6,768
1296.50,3,384
980.60,5,640
1060.10,4,512
736.00,2,256
838.00,4,512
452.40,4,512
1248.00,2,256
1473.10,2,256
973.80,4,512
1044.90,2,256
378.00,1,128
1139.90,2,256
1091.60,4,512
635.70,1,128
899.60,7,896
672.70,4,512
1006.70,5,640
1123.70,5,640
1551.90,5,640
919.20,5,640
1421.20,5,640
188.70,1,128
1078.80,2,256
1866.90,5,640
498.60,3,384
656.20,2,256
1781.70,4,512
1083.80,5,640
1053.90,2,256
1580.50,5,640
1186.50,2,256
1533.80,2,256
644.00,1,128
1508.40,5,640
1061.80,5,640
736.90,3,384
1741.50,1,128
1375.10,5,640
905.80,3,384
1086.40,5,640
2225.80,3,384
1058.30,5,640
667.50,7,896
2013.40,3,384
994.30,1,128
1092.40,2,256
1528.60,4,512
2140.40,1,128
398.50,2,256
924.70,3,384
1574.10,4,512
1141.50,5,640
675.90,2,256
1176.50,3,384
1494.60,4,512
702.20,2,256
742.20,3,384
1135.00,4,512
1448.00,6,768
1825.30,4,512
1223.00,3,384
1165.80,4,512
539.00,2,256
1248.30,4,512
931.20,3,384
82.00,2,256
1588.10,3,384
1680.60,4,512
1107.80,3,384
773.30,1,128
1047.90,4,512
1862.90,4,512
1075.40,6,768
2141.60,3,384
1780.70,3,384
2223.70,5,640
621.60,2,256
1093.70,6,768
594.40,4,512
573.40,2,256
1050.50,3,384
2186.60,3,384
1359.60,8,1024
1882.10,4,512
1740.60,5,640
1803.70,5,640
771.00,4,512
497.10,3,384
1509.20,2,256
66.50,1,128
1132.30,2,256
1386.50,5,640
556.90,2,256
967.80,4,512
2326.50,6,768
1677.30,5,640
1667.30,9,1152
786.50,4,512
1040.40,5,640
1581.30,3,384
271.70,1,128
1407.80,3,384
1426.10,5,640
246.10,2,256
1597.80,4,512
79.40,1,128
1548.90,7,896
1400.10,6,768
1181.60,4,512
561.80,2,256
1814.60,3,384
801.70,3,384
1010.00,3,384
1626.70,5,640
995.80,3,384
944.30,2,256
1365.50,4,512
491.80,3,384
1464.00,5,640
1055.50,2,256
1360.30,2,256
1182.90,5,640
1084.60,3,384
541.30,3,384
2131.40,5,640
2517.10,5,640
1664.20,3,384
449.20,2,256
963.20,3,384
1016.70,6,768
1414.20,3,384
1187.90,6,768
148.60,1,128
211.20,2,256
111.50,3,384
28.30,2,256
1283.10,6,768
2432.30,2,256
2446.40,4,512
2569.50,3,384
851.40,3,384
710.90,2,256
1273.30,2,256
1648.60,1,128
1852.70,3,384
768.90,3,384
1365.60,4,512
1130.10,2,256
1279.80,4,512
1550.90,3,384
348.50,1,128
1763.20,2,256
1543.90,4,512
1235.00,2,256
1647.30,3,384
136.30,1,128
176.10,2,256
1356.80,2,256
782.80,3,384
1472.90,2,256
374.50,2,256
1958.30,4,512
1784.40,6,768
770.70,2,256
736.20,3,384
1150.80,3,384
1659.20,4,512
1183.50,3,384
1479.60,3,384
908.60,4,512
2251.90,2,256
2213.60,4,512
577.20,2,256
