node_id,work,score,connectivity,forwards,delivery_contributions
p0,1.385696,0.969987,0.0000,94,6
p1,0.812694,0.718886,0.5000,23,5
p2,6.444732,4.511312,0.0000,441,20
p3,2.020176,1.414123,0.0000,113,5
p4,3.704596,2.593217,0.0000,248,9
p5,0.544414,0.381090,0.0000,20,4
p6,2.567503,1.797252,0.0000,48,9
p7,2.398376,1.678863,0.0000,209,6
p8,5.375951,3.763166,0.0000,125,11
p9,1.968338,1.377837,0.0000,252,10
p10,1.248641,1.174049,1.0000,86,7
p11,0.000000,0.000000,0.0000,5,0
p12,0.378329,0.264830,0.0000,48,2
p13,1.025510,0.717857,0.0000,69,2
p14,1.531102,1.071771,0.0000,59,8
p15,2.387019,1.670913,0.0000,159,7
p16,1.677848,1.174494,0.0000,57,4
p17,0.000000,0.000000,0.0000,75,0
p18,0.390556,0.273389,0.0000,50,4
p19,3.802548,2.661783,0.0000,121,8
p20,0.673352,0.471346,0.0000,68,5
p21,6.056307,4.539415,1.0000,226,16
p22,1.119554,0.783688,0.0000,95,7
p23,0.584044,0.508831,0.3333,13,2
p24,3.933487,2.753441,0.0000,59,5
p25,3.021654,2.115158,0.0000,194,10
p26,3.243175,2.270222,0.0000,45,6
p27,0.684035,0.478824,0.0000,213,5
p28,3.171574,2.220102,0.0000,204,9
p29,0.236385,0.165469,0.0000,49,1
p30,2.266445,1.586511,0.0000,164,6
p31,0.546565,0.382596,0.0000,82,3
p32,8.706380,6.094466,0.0000,274,22
c33,3.545522,2.481865,0.0000,308,9
c34,2.154894,1.508426,0.0000,162,7
c35,2.989752,2.092826,0.0000,157,8
c36,0.893493,0.625445,0.0000,313,5
c37,3.413687,2.389581,0.0000,236,10
c38,6.832042,4.932429,0.5000,281,19
c39,8.996093,6.297265,0.0000,114,18
c40,7.411233,5.187863,0.0000,193,19
c41,6.900889,4.830622,0.0000,147,17
c42,6.729104,4.710373,0.0000,279,17
c43,8.755346,6.128742,0.0000,233,21
c44,8.588180,6.011726,0.0000,254,22
c45,3.899051,2.729336,0.0000,388,15
c46,2.605842,1.824090,0.0000,234,9
c47,3.759032,2.631323,0.0000,333,13
c48,3.970149,2.779104,0.0000,93,10
c49,5.321746,3.725223,0.0000,355,17
c50,1.979294,1.385506,0.0000,217,10
c51,0.646530,0.452571,0.0000,140,4
c52,4.453956,3.117769,0.0000,242,13
c53,9.722008,6.805406,0.0000,148,18
c54,7.833446,5.483412,0.0000,319,19
c55,6.604806,4.623364,0.0000,223,10
c56,0.618130,0.432691,0.0000,240,6
c57,11.383313,7.968319,0.0000,150,23
c58,4.170086,2.919060,0.0000,79,7
c59,2.770011,1.939008,0.0000,267,11
c60,6.894562,4.826193,0.0000,239,16
c61,3.866050,2.706235,0.0000,273,18
c62,8.773585,6.141509,0.0000,180,19
c63,7.976283,5.583398,0.0000,199,17
c64,6.294532,4.406173,0.0000,222,16
c65,11.415896,7.991127,0.0000,118,22
w66,1.752409,1.376686,0.5000,166,8
w67,0.700950,0.640665,0.5000,92,4
w68,1.850256,1.295179,0.0000,11,4
w69,0.652864,0.457005,0.0000,57,2
w70,0.163857,0.114700,0.0000,25,1
w71,0.856080,0.599256,0.0000,301,5
w72,2.443010,1.710107,0.0000,244,10
w73,1.411228,0.987859,0.0000,103,5
w74,1.160351,0.812246,0.0000,14,2
w75,2.863588,2.004511,0.0000,69,8
w76,0.285303,0.199712,0.0000,90,3
w77,1.983462,1.388423,0.0000,92,5
w78,1.270406,0.889284,0.0000,64,7
w79,0.503916,0.352741,0.0000,59,2
w80,3.307288,2.315101,0.0000,286,10
w81,0.900891,0.630624,0.0000,198,3
w82,0.500662,0.500463,0.5000,119,2
w83,0.330351,0.231246,0.0000,246,2
w84,1.099068,1.069348,1.0000,87,7
w85,1.269133,0.888393,0.0000,153,3
w86,2.620222,1.834155,0.0000,253,9
w87,0.716545,0.501581,0.0000,198,5
w88,1.220282,0.854198,0.0000,246,6
w89,0.000000,0.000000,0.0000,45,0
w90,0.387715,0.271400,0.0000,45,4
w91,2.139481,1.497637,0.0000,77,9
w92,5.014596,3.510217,0.0000,51,8
w93,0.278136,0.194695,0.0000,32,4
w94,1.580412,1.106288,0.0000,42,5
w95,2.294222,1.605955,0.0000,31,4
w96,1.296093,1.057265,0.5000,181,9
w97,1.712246,1.198572,0.0000,154,9
w98,0.770560,0.539392,0.0000,114,5
w99,3.903245,2.732272,0.0000,125,6
t100,11.220352,7.954246,0.3333,262,27
t101,12.890177,9.123124,0.3333,322,29
t102,10.213262,7.149284,0.0000,341,28
t103,2.024408,1.417086,0.0000,665,11
t104,3.661411,2.562988,0.0000,232,11
t105,4.270152,2.989106,0.0000,294,13
