latency,hops,proof_bytes
127.40,4,512
138.20,1,128
256.30,2,256
12.10,1,128
168.90,1,128
193.70,3,384
294.60,2,256
313.10,1,128
236.20,5,640
253.60,3,384
318.70,5,640
459.70,1,128
49.90,2,256
348.50,2,256
249.90,1,128
152.90,2,256
435.60,5,640
558.50,2,256
487.90,2,256
62.80,1,128
610.70,6,768
176.30,1,128
304.70,2,256
529.70,4,512
499.50,6,768
645.60,4,512
722.60,2,256
613.30,6,768
778.30,7,896
741.70,3,384
872.40,3,384
646.20,4,512
431.10,2,256
797.00,6,768
385.00,1,128
397.10,5,640
955.00,6,768
552.10,4,512
472.50,2,256
750.80,6,768
596.80,6,768
819.30,10,1280
999.20,4,512
1077.70,3,384
1070.40,3,384
796.00,4,512
822.10,5,640
1083.10,4,512
389.90,2,256
847.40,4,512
416.00,3,384
873.70,5,640
705.50,5,640
1067.30,2,256
432.20,2,256
546.30,4,512
718.10,5,640
874.00,4,512
318.20,3,384
811.20,3,384
321.10,4,512
706.80,3,384
499.90,1,128
1170.90,4,512
385.00,5,640
746.70,4,512
859.90,4,512
1249.00,7,896
821.10,4,512
949.20,2,256
1223.40,3,384
951.30,4,512
795.30,1,128
1079.60,4,512
382.70,2,256
681.20,4,512
1000.30,3,384
1066.40,5,640
1048.20,5,640
1145.50,7,896
1073.40,6,768
1060.50,1,128
393.60,5,640
50.70,2,256
798.60,3,384
711.70,3,384
1354.40,4,512
1055.60,4,512
789.40,4,512
588.10,3,384
459.70,4,512
627.80,2,256
573.80,6,768
1249.40,6,768
786.00,3,384
1350.80,3,384
1237.80,5,640
1486.90,3,384
705.50,1,128
644.40,5,640
993.50,4,512
1543.20,2,256
13.60,2,256
947.00,4,512
1123.30,6,768
229.90,2,256
750.60,1,128
1285.20,4,512
59.60,3,384
1160.40,1,128
1084.60,4,512
1119.30,4,512
1024.10,6,768
979.20,3,384
807.90,2,256
1501.90,4,512
703.50,6,768
1044.10,2,256
759.40,6,768
1239.20,2,256
1231.20,3,384
170.40,2,256
1621.60,4,512
475.90,2,256
1349.70,6,768
748.50,1,128
319.30,1,128
73.20,3,384
1675.60,5,640
1067.10,7,896
1778.70,5,640
1741.40,6,768
573.90,4,512
1175.50,5,640
32.20,1,128
1736.50,3,384
471.40,3,384
1087.50,2,256
1590.70,3,384
1261.80,2,256
1409.90,8,1024
1265.50,1,128
1046.80,6,768
1017.90,5,640
1286.00,2,256
1383.10,6,768
360.10,4,512
1205.30,4,512
876.70,2,256
484.00,4,512
1327.70,5,640
1195.10,7,896
1175.30,3,384
1062.10,4,512
455.20,3,384
1389.80,1,128
1031.70,5,640
708.60,5,640
1881.10,4,512
1641.60,9,1152
1496.00,6,768
853.10,2,256
890.10,3,384
1031.90,4,512
879.50,4,512
2148.50,4,512
521.60,2,256
929.70,2,256
1076.20,5,640
564.30,1,128
1133.40,3,384
110.10,1,128
145.80,2,256
1715.20,7,896
2054.30,4,512
1538.40,4,512
1612.50,3,384
1532.60,2,256
1212.80,2,256
1153.30,2,256
312.10,2,256
2056.80,7,896
2261.90,6,768
2063.20,5,640
1263.70,3,384
1806.00,2,256
1242.10,4,512
558.90,3,384
1423.80,4,512
935.10,2,256
1052.10,6,768
663.20,2,256
1162.40,2,256
699.00,2,256
1376.10,4,512
1364.20,5,640
1976.90,9,1152
1129.90,3,384
942.00,3,384
38.30,2,256
2547.30,4,512
1252.90,3,384
1993.50,3,384
2075.70,7,896
1627.80,3,384
1027.70,3,384
869.10,3,384
1254.50,2,256
1353.10,5,640
2045.60,4,512
1448.80,3,384
1517.90,6,768
1501.80,7,896
1697.10,7,896
969.60,4,512
604.10,3,384
1179.20,2,256
1255.10,4,512
1469.60,3,384
988.40,3,384
1360.70,4,512
1020.10,4,512
1298.40,5,640
1454.90,2,256
1120.00,5,640
1535.50,3,384
65.80,1,128
896.80,2,256
962.60,2,256
1449.00,4,512
1300.10,4,512
1474.60,1,128
2237.50,7,896
228.40,1,128
1528.60,4,512
1548.10,2,256
1561.20,5,640
2265.10,4,512
680.30,4,512
1220.10,2,256
1488.70,4,512
2837.30,6,768
1378.10,4,512
1030.20,6,768
610.00,2,256
1306.10,3,384
1686.10,8,1024
484.30,2,256
1772.40,6,768
2158.70,6,768
1846.80,5,640
1816.80,4,512
2666.90,2,256
1289.90,3,384
1989.00,3,384
1234.10,3,384
1051.20,5,640
1366.60,4,512
1684.20,2,256
1655.10,6,768
278.40,2,256
1200.40,2,256
2251.50,8,1024
1948.90,6,768
1904.00,4,512
373.10,2,256
2511.10,4,512
2104.20,3,384
2041.40,4,512
2844.20,3,384
604.30,1,128
780.20,3,384
544.40,3,384
735.50,2,256
1261.10,3,384
1640.20,4,512
1140.30,7,896
2219.90,3,384
1598.90,2,256
1560.00,2,256
1577.10,5,640
1649.50,6,768
1677.90,3,384
617.90,3,384
1319.40,2,256
1291.40,2,256
1001.80,1,128
1021.80,6,768
1238.00,5,640
1418.10,4,512
937.00,3,384
1311.40,3,384
1550.50,5,640
1567.60,4,512
1875.50,2,256
1475.50,4,512
1580.80,6,768
1244.50,5,640
377.40,2,256
441.40,3,384
890.00,1,128
828.10,2,256
1293.00,3,384
1192.40,4,512
1986.60,3,384
1771.40,2,256
880.50,1,128
688.10,3,384
2693.10,4,512
1135.90,6,768
1353.30,2,256
2028.30,7,896
2558.40,4,512
2172.30,6,768
735.70,2,256
1262.70,2,256
1155.80,4,512
540.90,2,256
748.40,6,768
1606.00,4,512
1405.70,7,896
