node_id,work,score,connectivity,forwards,delivery_contributions
p0,1.350928,0.945650,0.0000,43,7
p1,4.200714,2.940500,0.0000,146,14
p2,1.058217,0.740752,0.0000,100,6
p3,1.323824,0.926677,0.0000,59,8
p4,0.591593,0.414115,0.0000,70,2
p5,5.591273,3.913891,0.0000,184,11
p6,3.146717,2.202702,0.0000,19,4
p7,6.605950,4.624165,0.0000,111,11
p8,1.129874,0.790912,0.0000,122,6
p9,1.228076,0.859653,0.0000,128,7
p10,2.312833,1.618983,0.0000,128,8
p11,0.000000,0.000000,0.0000,11,0
p12,1.110849,0.777595,0.0000,54,3
p13,0.012331,0.008632,0.0000,58,1
p14,4.648770,3.254139,0.0000,113,8
p15,0.605772,0.424040,0.0000,63,2
p16,0.268995,0.188296,0.0000,140,2
p17,0.031853,0.022297,0.0000,20,1
p18,0.979394,0.685576,0.0000,27,4
p19,0.957685,0.670379,0.0000,113,4
p20,1.658928,1.161249,0.0000,58,5
p21,1.169967,0.818977,0.0000,71,7
p22,0.745325,0.521728,0.0000,13,2
p23,0.443774,0.310642,0.0000,113,2
p24,1.119000,0.783300,0.0000,9,5
p25,0.000000,0.000000,0.0000,70,0
p26,0.561907,0.393335,0.0000,13,2
p27,1.486750,1.040725,0.0000,71,5
p28,0.164538,0.265177,0.5000,15,1
p29,1.057832,0.740482,0.0000,67,5
p30,3.049879,2.134916,0.0000,238,9
p31,1.350160,0.945112,0.0000,82,4
p32,1.527734,1.069414,0.0000,33,7
c33,0.681242,0.476870,0.0000,81,5
c34,5.967451,4.177216,0.0000,216,17
c35,5.383820,3.768674,0.0000,175,10
c36,7.528849,5.270195,0.0000,87,11
c37,2.043477,1.430434,0.0000,94,6
c38,3.316659,2.321661,0.0000,189,9
c39,6.716526,4.701568,0.0000,135,15
c40,5.209879,3.646915,0.0000,131,16
c41,10.345439,7.241807,0.0000,64,17
c42,1.653486,1.157440,0.0000,333,9
c43,3.369623,2.358736,0.0000,191,8
c44,1.938818,1.357173,0.0000,206,8
c45,3.905711,2.733998,0.0000,135,12
c46,5.320518,3.724363,0.0000,235,12
c47,3.888540,2.721978,0.0000,102,10
c48,13.836516,9.685561,0.0000,20,17
c49,5.512714,3.858900,0.0000,233,15
c50,9.709773,6.796841,0.0000,97,20
c51,0.622919,0.436043,0.0000,132,4
c52,0.773244,0.541271,0.0000,73,4
c53,2.302916,1.612041,0.0000,79,4
c54,5.075266,3.552686,0.0000,138,10
c55,2.226193,1.558335,0.0000,307,10
c56,6.879906,4.815935,0.0000,90,15
c57,2.853022,1.997115,0.0000,313,12
c58,6.319589,4.423713,0.0000,82,12
c59,4.494550,3.146185,0.0000,87,10
c60,1.767901,1.537530,1.0000,241,6
c61,3.608767,2.526137,0.0000,82,9
c62,4.282703,2.997892,0.0000,130,13
c63,7.393478,5.175434,0.0000,31,12
c64,8.490706,5.943494,0.0000,209,16
c65,14.276286,9.993400,0.0000,64,24
w66,2.768190,1.937733,0.0000,151,11
w67,0.622003,0.435402,0.0000,22,2
w68,0.511547,0.358083,0.0000,67,4
w69,1.309969,0.916978,0.0000,41,3
w70,1.764973,1.235481,0.0000,68,7
w71,1.932096,1.352467,0.0000,164,5
w72,4.385455,3.069819,0.0000,128,10
w73,1.045172,0.731620,0.0000,155,5
w74,1.616718,1.131703,0.0000,16,3
w75,0.936532,0.655573,0.0000,98,4
w76,1.190409,0.833286,0.0000,92,4
w77,0.537044,0.675931,1.0000,52,3
w78,0.495491,0.346844,0.0000,91,4
w79,3.557247,2.490073,0.0000,42,5
w80,2.915587,2.040911,0.0000,218,9
w81,1.928411,1.349888,0.0000,81,5
w82,1.821007,1.274705,0.0000,146,6
w83,0.389439,0.422607,0.5000,73,3
w84,4.689544,3.282681,0.0000,249,13
w85,0.329357,0.230550,0.0000,40,1
w86,4.487559,3.141291,0.0000,210,15
w87,3.497473,2.448231,0.0000,158,9
w88,0.327917,0.229542,0.0000,181,2
w89,0.566486,0.396540,0.0000,66,2
w90,3.084906,2.159434,0.0000,166,7
w91,2.264171,1.584920,0.0000,65,4
w92,0.662354,0.463648,0.0000,58,2
w93,2.100090,1.470063,0.0000,72,4
w94,0.237125,0.165988,0.0000,15,3
w95,1.274049,0.891834,0.0000,31,4
w96,1.402737,0.981916,0.0000,125,6
w97,0.576882,0.403817,0.0000,16,2
w98,0.022300,0.015610,0.0000,59,1
w99,2.159364,1.511554,0.0000,55,6
t100,13.274686,9.392280,0.3333,175,24
t101,13.738926,9.717248,0.3333,294,27
t102,7.781402,5.446981,0.0000,257,18
t103,13.118470,9.182929,0.0000,270,24
t104,1.401178,0.980824,0.0000,274,8
t105,9.747224,6.823057,0.0000,174,21
