latency,hops,proof_bytes
170.90,2,256
247.90,1,128
175.50,2,256
64.70,1,128
201.50,1,128
382.10,3,384
492.00,3,384
266.20,2,256
560.70,2,256
99.10,1,128
434.60,3,384
586.80,4,512
635.90,3,384
212.30,2,256
411.00,3,384
447.50,5,640
509.90,2,256
638.10,4,512
756.90,7,896
532.60,6,768
498.00,3,384
377.10,3,384
777.20,4,512
640.70,5,640
889.60,3,384
39.10,1,128
755.90,1,128
444.00,3,384
770.50,6,768
88.40,1,128
921.00,6,768
748.70,3,384
947.60,5,640
808.50,4,512
283.80,2,256
878.50,3,384
605.60,4,512
1111.90,2,256
657.60,2,256
595.00,4,512
1054.90,4,512
684.60,3,384
1017.20,7,896
1163.30,7,896
885.30,4,512
734.70,3,384
771.80,4,512
1235.40,5,640
329.80,2,256
1046.30,3,384
1345.10,4,512
928.00,3,384
825.10,3,384
1162.00,4,512
810.00,1,128
291.90,3,384
952.10,4,512
219.90,2,256
1016.70,3,384
0.70,1,128
227.20,1,128
1343.30,5,640
681.40,3,384
1044.00,3,384
951.70,2,256
591.10,2,256
634.20,1,128
1070.30,6,768
1158.80,3,384
1564.00,5,640
920.90,4,512
944.00,5,640
1270.30,5,640
754.50,4,512
1397.40,4,512
367.10,1,128
1461.20,5,640
1251.50,8,1024
1426.90,4,512
1035.00,2,256
1007.10,2,256
1183.90,4,512
933.70,4,512
295.70,1,128
1298.70,5,640
696.60,3,384
624.30,1,128
792.30,2,256
967.40,1,128
870.50,4,512
1056.60,3,384
1129.70,2,256
1455.40,3,384
1172.60,3,384
1157.70,2,256
1762.80,4,512
983.90,3,384
452.60,1,128
1022.00,1,128
550.70,3,384
1436.90,4,512
1012.70,4,512
856.20,2,256
1449.00,4,512
947.00,2,256
209.50,3,384
1708.30,3,384
1459.40,5,640
136.50,3,384
1897.70,4,512
803.70,3,384
1642.10,3,384
1247.60,3,384
339.60,1,128
1289.90,3,384
1934.10,2,256
1174.60,5,640
545.90,2,256
126.10,3,384
509.30,2,256
765.00,4,512
108.40,1,128
974.30,2,256
1960.60,3,384
1863.30,1,128
1175.60,4,512
1148.70,3,384
1845.80,3,384
2005.50,2,256
760.00,4,512
1355.20,4,512
1064.30,4,512
1582.10,3,384
1014.50,4,512
1984.70,2,256
913.30,1,128
1245.20,2,256
1171.70,4,512
1217.50,4,512
1935.80,5,640
1976.90,5,640
2037.10,6,768
473.20,2,256
1860.00,1,128
1612.30,3,384
1320.00,2,256
1439.40,2,256
1758.40,4,512
1726.90,4,512
2297.00,6,768
2132.10,2,256
1064.60,2,256
759.40,3,384
1175.40,1,128
1334.40,3,384
280.50,2,256
320.10,1,128
444.00,4,512
1540.10,2,256
1006.20,3,384
204.90,3,384
985.80,3,384
1105.90,3,384
1710.80,3,384
644.90,4,512
1627.30,4,512
2475.10,3,384
1238.20,4,512
142.60,1,128
1721.00,3,384
1525.20,1,128
748.50,3,384
1451.70,3,384
1923.50,3,384
1574.60,4,512
772.40,1,128
217.40,1,128
2203.70,2,256
883.80,2,256
2340.80,6,768
1239.70,3,384
1683.60,3,384
1846.70,4,512
1405.10,3,384
1291.20,2,256
1947.50,3,384
258.30,2,256
1779.00,1,128
843.10,3,384
2388.20,4,512
118.20,1,128
1874.80,2,256
1882.50,2,256
496.70,3,384
2025.30,4,512
1263.30,3,384
2024.30,4,512
1555.80,4,512
1499.90,2,256
2248.30,2,256
626.80,2,256
1635.70,3,384
1553.50,2,256
1503.30,6,768
1736.00,5,640
2458.40,3,384
1427.70,7,896
540.60,3,384
2247.70,2,256
1347.20,3,384
2570.10,1,128
2156.00,4,512
2789.80,2,256
1585.50,2,256
1982.60,5,640
1558.70,2,256
818.40,2,256
1981.50,7,896
1952.60,4,512
672.20,1,128
1491.40,7,896
2548.70,1,128
1814.00,3,384
1595.10,3,384
1827.20,5,640
1081.30,1,128
1664.40,1,128
1821.90,6,768
1327.00,2,256
1981.50,2,256
3011.50,8,1024
2525.60,7,896
1137.30,4,512
3134.10,3,384
2423.20,2,256
2399.40,6,768
2135.20,2,256
1475.00,5,640
659.10,3,384
4.00,1,128
1929.10,3,384
1760.90,1,128
1159.40,1,128
943.70,3,384
3214.80,5,640
2279.70,2,256
1913.70,2,256
2238.20,1,128
216.30,1,128
1824.40,1,128
1194.60,4,512
1594.70,2,256
419.80,1,128
2259.50,3,384
975.10,4,512
958.60,2,256
844.00,2,256
2151.20,4,512
1715.50,2,256
2686.90,3,384
539.90,1,128
879.00,2,256
1474.90,5,640
1887.50,4,512
449.40,1,128
1919.80,4,512
2254.90,3,384
1222.10,2,256
848.20,2,256
2565.00,5,640
1010.30,3,384
1649.00,3,384
1523.80,5,640
608.70,3,384
1492.10,3,384
1896.20,4,512
2783.70,3,384
1752.80,3,384
1273.50,1,128
1540.10,4,512
1264.50,3,384
281.80,2,256
877.20,2,256
758.80,3,384
594.30,2,256
977.70,2,256
