node_id,work,score,connectivity,forwards,delivery_contributions
p0,1.636301,1.145411,0.0000,107,7
p1,2.906891,2.034824,0.0000,57,7
p2,1.797365,1.258156,0.0000,172,6
p3,1.823627,1.276539,0.0000,41,2
p4,2.937365,2.206156,0.5000,186,14
p5,2.741031,2.068722,0.5000,158,8
p6,3.221641,2.255149,0.0000,413,10
p7,1.686503,1.180552,0.0000,45,4
p8,1.780259,1.246182,0.0000,191,7
p9,0.576251,0.403375,0.0000,37,3
p10,1.959662,1.371763,0.0000,92,6
p11,2.083115,1.458181,0.0000,283,7
p12,2.080994,1.456696,0.0000,190,7
p13,0.454261,0.317982,0.0000,6,2
p14,3.650760,2.555532,0.0000,218,10
p15,2.613945,1.829761,0.0000,168,10
p16,3.382284,2.367599,0.0000,260,11
p17,0.739006,0.517304,0.0000,48,5
p18,0.318666,0.223066,0.0000,20,1
p19,0.554280,0.387996,0.0000,34,2
p20,1.134848,0.794394,0.0000,69,6
p21,0.924770,0.647339,0.0000,55,6
p22,1.511042,1.057729,0.0000,10,3
p23,0.941758,0.659231,0.0000,75,5
p24,2.712786,1.898950,0.0000,205,8
p25,0.815546,0.570882,0.0000,20,2
p26,0.698277,0.488794,0.0000,87,4
p27,0.769354,0.538548,0.0000,121,4
p28,0.210584,0.147409,0.0000,20,2
p29,0.442151,0.459506,0.5000,106,2
p30,3.224921,2.257445,0.0000,393,8
p31,4.000669,2.800469,0.0000,110,8
p32,0.465827,0.326079,0.0000,52,4
c33,12.181140,8.526798,0.0000,274,22
c34,4.894173,3.425921,0.0000,211,15
c35,3.076831,2.153782,0.0000,223,8
c36,5.511281,3.857897,0.0000,71,8
c37,6.684717,4.679302,0.0000,218,15
c38,8.852064,6.196445,0.0000,113,16
c39,7.417445,5.192212,0.0000,232,15
c40,3.873896,2.711727,0.0000,240,15
c41,4.351552,3.196086,0.5000,107,10
c42,1.831210,1.281847,0.0000,190,10
c43,5.476048,3.833234,0.0000,325,14
c44,3.467960,2.427572,0.0000,190,17
c45,9.368593,6.558015,0.0000,144,15
c46,14.423150,10.096205,0.0000,254,33
c47,8.425296,5.897707,0.0000,131,22
c48,7.205717,5.044002,0.0000,196,23
c49,1.642429,1.149700,0.0000,284,9
c50,1.797848,1.258494,0.0000,542,10
c51,2.784316,1.949021,0.0000,221,9
c52,5.282448,3.697713,0.0000,246,16
c53,4.187183,3.081028,0.5000,300,19
c54,1.461851,1.023296,0.0000,212,6
c55,3.418851,2.393196,0.0000,387,10
c56,6.263167,4.384217,0.0000,241,14
c57,2.737111,1.915978,0.0000,369,12
c58,6.248524,4.373967,0.0000,347,21
c59,4.525639,3.167947,0.0000,154,21
c60,5.181513,3.627059,0.0000,294,15
c61,3.941984,2.759389,0.0000,325,8
c62,2.244298,1.571008,0.0000,468,12
c63,5.111926,3.578348,0.0000,252,13
c64,2.977479,2.084235,0.0000,291,13
c65,5.015020,3.510514,0.0000,218,21
w66,2.959228,2.071460,0.0000,135,7
w67,0.510614,0.357430,0.0000,50,3
w68,3.960917,2.772642,0.0000,186,13
w69,1.736553,1.215587,0.0000,42,5
w70,1.685153,1.179607,0.0000,117,9
w71,2.830914,1.981640,0.0000,82,5
w72,1.372077,0.960454,0.0000,20,5
w73,0.837606,0.586324,0.0000,73,3
w74,0.557099,0.389969,0.0000,18,2
w75,5.577165,3.904015,0.0000,272,10
w76,1.975070,1.382549,0.0000,47,8
w77,2.264989,1.585492,0.0000,356,9
w78,0.149437,0.104606,0.0000,107,3
w79,0.379343,0.265540,0.0000,127,5
w80,1.924615,1.347231,0.0000,69,8
w81,1.395212,1.051648,0.2500,112,5
w82,1.212246,0.848572,0.0000,50,4
w83,1.548060,1.083642,0.0000,75,4
w84,3.028499,2.119950,0.0000,141,10
w85,0.000000,0.000000,0.0000,33,0
w86,4.386635,3.070645,0.0000,187,12
w87,0.494530,0.346171,0.0000,38,1
w88,1.246372,0.872460,0.0000,33,4
w89,0.000000,0.000000,0.0000,6,0
w90,6.222868,4.506007,0.5000,202,14
w91,2.727461,1.909223,0.0000,129,12
w92,5.037130,3.525991,0.0000,273,11
w93,0.974884,0.682419,0.0000,149,7
w94,1.878443,1.314910,0.0000,218,11
w95,3.029425,2.120598,0.0000,224,15
w96,3.376284,2.363399,0.0000,239,8
w97,0.220404,0.154283,0.0000,141,2
w98,0.892838,0.624987,0.0000,149,4
w99,1.597480,1.118236,0.0000,284,7
t100,11.151422,7.905995,0.3333,508,36
t101,11.635862,8.295104,0.5000,175,27
t102,8.828693,6.180085,0.0000,134,16
t103,7.072505,4.950754,0.0000,282,20
t104,1.379760,0.965832,0.0000,240,6
t105,9.844956,6.891469,0.0000,79,12
