latency,hops,proof_bytes
242.70,3,384
301.80,3,384
404.60,3,384
249.10,3,384
446.80,3,384
613.30,4,512
600.90,4,512
131.30,1,128
259.40,1,128
71.80,1,128
593.10,2,256
582.70,3,384
87.80,2,256
729.00,5,640
257.20,2,256
246.30,3,384
199.80,3,384
716.70,3,384
773.60,5,640
914.70,3,384
393.80,6,768
382.60,6,768
1011.90,6,768
524.00,4,512
643.30,4,512
1047.00,3,384
975.50,4,512
563.50,2,256
1019.50,6,768
863.70,2,256
1046.80,3,384
289.20,2,256
920.40,6,768
736.40,3,384
939.50,3,384
1077.40,2,256
691.30,4,512
148.80,1,128
1200.70,5,640
696.20,3,384
245.70,2,256
325.80,1,128
601.00,3,384
948.40,3,384
767.20,2,256
1063.30,2,256
1309.60,4,512
139.80,1,128
843.70,3,384
982.80,1,128
497.50,1,128
443.70,2,256
777.60,2,256
1181.10,4,512
1324.20,4,512
1159.30,2,256
1022.60,4,512
1387.70,4,512
1352.90,1,128
776.20,6,768
220.30,3,384
581.80,1,128
714.90,1,128
686.10,2,256
1296.30,5,640
1266.10,2,256
687.00,2,256
844.50,4,512
1148.60,3,384
366.10,3,384
1408.80,3,384
1292.90,4,512
1442.00,2,256
1499.10,2,256
1465.60,2,256
1643.20,5,640
1382.30,6,768
921.90,2,256
29.00,1,128
1322.00,2,256
1435.10,5,640
616.30,3,384
893.10,3,384
1296.80,3,384
948.90,3,384
367.50,2,256
1929.40,3,384
878.50,2,256
804.60,3,384
1252.70,2,256
1260.10,3,384
1597.70,3,384
1037.90,3,384
1271.20,1,128
430.20,3,384
1042.30,2,256
340.40,2,256
1387.50,1,128
1667.30,3,384
1060.70,2,256
1407.80,5,640
2086.70,4,512
1907.70,2,256
1883.80,1,128
882.60,3,384
484.90,2,256
2099.40,4,512
1938.50,2,256
588.60,4,512
1222.20,3,384
1028.10,1,128
175.00,1,128
1194.70,1,128
815.40,2,256
1965.70,3,384
970.80,5,640
1843.90,2,256
1366.80,2,256
604.30,4,512
415.50,1,128
1100.20,3,384
1037.70,2,256
1634.00,3,384
761.80,2,256
582.20,3,384
2158.40,4,512
1174.60,4,512
1814.70,5,640
1931.00,4,512
2169.10,6,768
1415.10,1,128
164.20,1,128
1845.30,5,640
1908.50,3,384
2047.90,3,384
1470.30,5,640
2699.80,1,128
1213.40,2,256
1556.50,2,256
1303.60,2,256
2007.80,1,128
393.00,2,256
1564.10,2,256
1332.00,1,128
1391.00,3,384
738.00,2,256
1351.20,1,128
2180.30,4,512
2001.40,2,256
1863.80,2,256
481.90,2,256
1180.00,2,256
1521.30,3,384
2697.30,3,384
1932.50,3,384
2292.50,2,256
103.90,1,128
2855.00,3,384
2806.10,4,512
940.30,2,256
808.50,1,128
2171.60,3,384
2872.70,4,512
2421.90,3,384
798.70,1,128
251.80,1,128
1725.10,3,384
1301.30,4,512
2304.30,1,128
1272.10,3,384
2183.50,2,256
2752.80,2,256
2178.50,2,256
51.00,1,128
2204.70,3,384
2501.30,3,384
2787.70,2,256
1116.80,1,128
1996.60,5,640
2431.90,1,128
880.10,2,256
2687.00,3,384
587.70,1,128
2236.50,2,256
871.60,3,384
2304.30,4,512
1840.40,2,256
1484.70,2,256
2188.50,2,256
235.40,1,128
1600.60,1,128
2949.50,3,384
2939.60,2,256
784.70,1,128
649.70,1,128
1060.80,2,256
1392.70,3,384
2629.40,5,640
72.50,1,128
518.20,1,128
1118.60,2,256
253.70,1,128
2598.30,1,128
2328.40,2,256
864.50,1,128
2517.80,3,384
1457.90,1,128
2645.00,4,512
1122.40,2,256
2205.70,3,384
3293.90,3,384
2881.00,1,128
2211.60,2,256
330.70,1,128
1070.20,3,384
1214.70,2,256
