latency,hops,proof_bytes
319.60,3,384
309.20,2,256
364.90,4,512
209.40,2,256
209.70,4,512
309.50,4,512
405.20,2,256
515.80,1,128
180.10,5,640
419.30,2,256
344.20,4,512
399.00,2,256
572.30,5,640
629.20,3,384
640.30,5,640
619.40,6,768
544.70,6,768
623.40,6,768
253.00,2,256
342.90,5,640
632.90,6,768
575.50,5,640
784.10,3,384
691.80,3,384
66.70,1,128
804.10,7,896
682.00,4,512
751.20,7,896
797.20,5,640
615.10,3,384
48.80,1,128
638.30,3,384
582.90,2,256
497.50,3,384
581.50,3,384
937.50,5,640
335.60,3,384
669.40,5,640
379.10,2,256
299.20,2,256
506.80,2,256
517.00,4,512
632.30,4,512
923.50,6,768
585.60,4,512
828.80,4,512
767.00,7,896
183.70,1,128
353.90,4,512
43.20,1,128
534.10,5,640
338.80,3,384
734.90,4,512
733.40,4,512
256.70,1,128
1027.00,4,512
98.10,2,256
414.40,2,256
1062.10,7,896
942.00,5,640
87.10,1,128
578.70,3,384
617.80,1,128
993.90,5,640
951.70,4,512
782.50,6,768
1124.60,2,256
974.40,4,512
358.70,2,256
600.60,2,256
985.20,2,256
767.70,4,512
994.60,4,512
686.80,5,640
771.30,6,768
257.10,1,128
1062.30,2,256
684.00,4,512
1108.10,2,256
1243.80,4,512
1284.70,4,512
1112.80,5,640
860.20,1,128
643.80,3,384
778.50,4,512
1200.20,4,512
481.30,7,896
1001.90,4,512
588.80,1,128
1166.20,2,256
1194.30,2,256
1181.40,3,384
589.00,5,640
1207.50,3,384
852.30,4,512
1080.70,3,384
655.40,5,640
733.20,3,384
877.50,4,512
771.40,5,640
345.30,2,256
897.40,2,256
1195.70,5,640
299.50,2,256
216.60,3,384
1048.70,5,640
836.90,5,640
575.30,3,384
1603.60,4,512
1357.90,6,768
1224.00,8,1024
1299.10,4,512
843.80,2,256
361.40,1,128
1355.50,5,640
1136.60,5,640
988.70,5,640
950.80,5,640
1485.90,2,256
713.80,3,384
289.90,3,384
1015.90,2,256
1674.00,3,384
706.90,1,128
432.00,2,256
802.30,1,128
1442.20,1,128
1292.30,4,512
787.10,3,384
1917.30,2,256
540.20,3,384
604.10,3,384
159.60,1,128
1029.70,2,256
1923.90,8,1024
760.40,2,256
1840.20,4,512
1114.60,3,384
775.80,3,384
1858.00,2,256
1081.10,4,512
1609.20,2,256
1026.60,3,384
885.90,2,256
1013.60,2,256
1599.90,3,384
1275.20,4,512
829.50,3,384
917.30,5,640
462.20,2,256
724.60,1,128
678.20,3,384
355.50,1,128
1545.60,5,640
1067.00,3,384
763.90,3,384
907.60,4,512
1043.00,3,384
1021.90,4,512
993.10,4,512
1184.90,5,640
1129.60,5,640
1930.20,5,640
505.90,3,384
1056.30,5,640
1382.40,4,512
645.50,3,384
419.00,1,128
2081.30,6,768
829.30,4,512
2189.40,2,256
1214.20,3,384
1836.10,3,384
1962.30,4,512
1555.40,3,384
1424.60,5,640
1993.10,5,640
1786.20,2,256
747.00,3,384
222.10,3,384
1680.20,4,512
28.30,1,128
2357.40,4,512
2009.70,3,384
372.80,2,256
56.10,1,128
1892.10,3,384
922.20,3,384
2395.60,2,256
51.10,2,256
1489.30,4,512
715.50,2,256
852.60,3,384
155.90,1,128
1258.90,6,768
1107.20,3,384
1815.30,5,640
675.40,2,256
1068.50,3,384
1272.60,2,256
1271.70,5,640
1237.50,4,512
1045.30,3,384
1387.20,4,512
1757.30,1,128
1232.00,3,384
813.10,2,256
842.10,4,512
1295.10,5,640
909.20,4,512
1974.80,7,896
287.10,2,256
1607.00,7,896
399.70,3,384
2225.80,3,384
1523.30,7,896
369.40,2,256
1611.40,5,640
1322.00,4,512
1062.80,5,640
1538.60,5,640
2166.30,1,128
2063.40,3,384
1101.30,5,640
1880.20,3,384
1049.80,2,256
979.80,3,384
2292.30,3,384
1938.70,2,256
1517.60,7,896
1957.50,4,512
888.90,3,384
363.00,2,256
1486.10,4,512
746.70,2,256
2395.90,7,896
1771.00,4,512
931.00,2,256
662.60,4,512
1690.60,4,512
1010.60,4,512
906.70,1,128
1910.80,4,512
2423.10,5,640
983.80,1,128
378.10,2,256
1773.90,5,640
1532.10,1,128
1277.20,4,512
2671.30,4,512
313.70,2,256
1280.30,4,512
878.00,2,256
1255.90,5,640
1598.60,5,640
2366.00,4,512
1250.70,4,512
1730.10,3,384
1875.90,1,128
1808.00,3,384
1526.20,3,384
2155.50,4,512
2026.20,4,512
1609.30,4,512
698.80,3,384
2145.50,2,256
1650.60,2,256
1104.90,3,384
1166.00,2,256
1542.10,3,384
1423.00,6,768
2046.20,4,512
885.30,4,512
1615.10,2,256
1412.20,2,256
1255.30,1,128
1739.50,4,512
1021.20,2,256
958.80,2,256
2054.00,1,128
1200.40,4,512
1551.00,3,384
2445.40,4,512
1898.20,3,384
2536.40,7,896
3084.20,4,512
2679.30,4,512
766.40,1,128
282.50,2,256
1170.60,2,256
1585.80,2,256
512.10,2,256
1009.00,5,640
980.80,3,384
509.90,1,128
2725.00,4,512
873.00,2,256
1463.90,5,640
3436.00,4,512
601.50,1,128
1269.20,6,768
538.30,4,512
450.00,3,384
1240.10,6,768
1450.20,2,256
2012.30,3,384
986.50,3,384
2484.80,4,512
1622.90,4,512
2004.50,4,512
2855.70,3,384
