node_id,work,score,connectivity,forwards,delivery_contributions
p0,0.553010,0.387107,0.0000,38,2
p1,5.150115,3.605081,0.0000,194,16
p2,5.229851,3.660896,0.0000,104,15
p3,1.512236,1.058565,0.0000,105,4
p4,1.091739,0.764218,0.0000,45,2
p5,0.602158,0.421510,0.0000,100,5
p6,0.991040,0.693728,0.0000,1,1
p7,2.783572,1.948501,0.0000,15,4
p8,2.423168,1.696218,0.0000,83,7
p9,8.804105,6.162873,0.0000,60,13
p10,1.091743,0.764220,0.0000,80,8
p11,0.851411,0.595988,0.0000,52,3
p12,1.598612,1.119028,0.0000,46,4
p13,1.214850,0.850395,0.0000,22,4
p14,1.557388,1.090172,0.0000,59,3
p15,0.167527,0.117269,0.0000,11,1
c16,5.120927,3.584649,0.0000,87,12
c17,4.338764,3.037135,0.0000,91,7
c18,2.484623,1.739236,0.0000,130,8
c19,7.179078,5.025354,0.0000,69,13
c20,5.859407,4.101585,0.0000,120,10
c21,7.796202,5.457341,0.0000,158,31
c22,4.941395,3.458976,0.0000,163,16
c23,2.704417,1.893092,0.0000,131,13
c24,9.409110,6.586377,0.0000,64,19
c25,2.990761,2.093533,0.0000,127,10
c26,3.618196,2.532737,0.0000,62,9
c27,5.692718,3.984902,0.0000,127,21
c28,4.267194,2.987036,0.0000,68,12
c29,6.536575,4.575602,0.0000,170,21
c30,6.305553,4.413887,0.0000,66,17
c31,10.813537,7.569476,0.0000,72,18
w32,4.186560,2.930592,0.0000,177,7
w33,3.672171,2.570520,0.0000,135,14
w34,1.208934,0.846254,0.0000,126,7
w35,1.891081,1.323756,0.0000,151,8
w36,2.024976,1.417483,0.0000,81,5
w37,0.853953,0.597767,0.0000,91,9
w38,1.316795,0.921756,0.0000,50,3
w39,0.598136,0.418696,0.0000,11,3
w40,0.996008,0.697206,0.0000,13,3
w41,2.804371,1.963060,0.0000,11,4
w42,0.568119,0.397683,0.0000,36,3
w43,1.634179,1.143925,0.0000,32,5
w44,1.284059,0.898841,0.0000,45,6
w45,1.458704,1.021093,0.0000,49,6
w46,0.404648,0.283254,0.0000,26,3
w47,1.727790,1.209453,0.0000,162,8
w48,2.445941,1.712159,0.0000,116,11
w49,2.027853,1.419497,0.0000,50,4
t50,14.265300,10.085710,0.3333,106,25
t51,16.468880,11.678216,0.5000,209,33
t52,10.231653,7.162157,0.0000,231,22
t53,9.100807,6.370565,0.0000,171,24
t54,3.316691,2.321684,0.0000,193,13
t55,7.394671,5.176269,0.0000,297,14
